OverallQual,GrLivArea,BsmtQual,Neighborhood,KitchenQual,BsmtFinSF1,TotalBsmtSF,1stFlrSF,GarageArea,FullBath,MasVnrArea,ExterQual,YearRemod/Add,MSSubClass,YearBuilt,SalePrice
7,1098,Gd,Crawfor,TA,246.0,531.0,567,216.0,1,0.0,TA,1995,70,1930,148500
6,1436,TA,Crawfor,TA,0.0,585.0,851,228.0,1,0.0,TA,1950,70,1921,141500
7,1426,TA,Crawfor,Gd,0.0,912.0,912,216.0,1,0.0,Gd,1998,50,1918,189950
6,1461,TA,Crawfor,TA,0.0,686.0,686,225.0,1,0.0,TA,1991,70,1926,135000
7,1646,TA,Crawfor,TA,364.0,918.0,918,240.0,2,0.0,TA,1950,75,1941,164000
5,694,TA,Crawfor,Gd,365.0,440.0,694,352.0,1,0.0,TA,2002,30,1913,90350
5,1250,TA,Crawfor,TA,0.0,661.0,661,552.0,2,0.0,TA,2003,50,1910,139000
5,954,Fa,Crawfor,Fa,0.0,920.0,954,240.0,1,0.0,TA,1950,30,1938,119750
6,1958,Gd,Crawfor,TA,484.0,979.0,979,492.0,2,423.0,TA,1950,90,1946,145000
5,2002,TA,Crawfor,TA,284.0,1001.0,1001,871.0,2,0.0,TA,1950,90,1949,145000
7,1718,TA,Crawfor,Gd,0.0,851.0,867,264.0,2,0.0,TA,1992,70,1927,238000
5,1226,,Crawfor,TA,0.0,0.0,1226,400.0,1,0.0,TA,1951,20,1951,153500
6,2624,Gd,Crawfor,TA,1128.0,1370.0,1370,864.0,2,0.0,TA,1950,70,1918,239000
8,3194,Gd,Crawfor,TA,428.0,965.0,1940,380.0,2,0.0,TA,1998,70,1934,359100
4,1755,TA,Crawfor,Gd,189.0,930.0,1230,231.0,2,0.0,TA,2003,50,1930,188000
6,1991,TA,Crawfor,TA,297.0,854.0,1096,432.0,1,480.0,TA,1950,50,1932,220000
5,1355,TA,Crawfor,TA,533.0,728.0,760,528.0,2,0.0,TA,1950,190,1941,140000
8,2727,Gd,Crawfor,Gd,297.0,853.0,1549,440.0,2,0.0,Gd,1994,70,1932,315000
6,2320,TA,Crawfor,Gd,774.0,1028.0,1436,180.0,2,0.0,TA,2002,70,1945,259500
6,1839,TA,Crawfor,Gd,1186.0,1477.0,1839,416.0,2,106.0,TA,2004,20,1957,257500
7,1740,TA,Crawfor,TA,410.0,800.0,960,240.0,1,0.0,TA,1984,70,1940,219500
6,2259,Gd,Crawfor,Gd,35.0,1809.0,2259,450.0,2,184.0,TA,1953,20,1953,217000
6,1560,TA,Crawfor,TA,540.0,1560.0,1560,580.0,1,423.0,TA,1960,20,1960,201000
6,1488,Gd,Crawfor,TA,813.0,1488.0,1488,552.0,2,0.0,TA,1968,20,1968,215000
6,1045,Gd,Blueste,TA,330.0,516.0,529,462.0,1,0.0,TA,1980,160,1980,123900
4,1680,Gd,Crawfor,Gd,0.0,1680.0,1680,628.0,2,0.0,TA,1996,20,1995,170000
8,1020,Gd,Blueste,TA,577.0,1004.0,1020,509.0,1,0.0,TA,1988,120,1988,200000
7,1696,Gd,Crawfor,TA,434.0,1696.0,1696,625.0,2,652.0,TA,1971,20,1971,198000
6,2515,TA,Crawfor,TA,1219.0,2035.0,2515,484.0,3,,Gd,1975,20,1957,200624
8,2726,Gd,Crawfor,Gd,0.0,279.0,2726,691.0,2,0.0,Gd,1986,20,1986,315000
5,1517,TA,IDOTRR,Fa,0.0,793.0,997,0.0,2,0.0,TA,2005,50,1919,115000
6,1215,TA,IDOTRR,Gd,375.0,720.0,720,720.0,1,0.0,TA,1950,50,1940,141000
5,803,TA,IDOTRR,TA,116.0,720.0,803,360.0,1,0.0,TA,1950,45,1941,87000
5,1601,TA,IDOTRR,TA,0.0,936.0,936,0.0,2,0.0,Gd,2003,50,1925,129850
4,1123,TA,IDOTRR,TA,0.0,732.0,772,264.0,1,0.0,TA,1950,50,1939,100000
5,1828,Gd,IDOTRR,Gd,548.0,859.0,942,,2,0.0,TA,1999,70,1923,150909
5,816,TA,IDOTRR,TA,0.0,816.0,816,100.0,1,0.0,TA,1950,30,1922,75200
6,1012,TA,IDOTRR,TA,0.0,1012.0,1012,308.0,1,0.0,TA,1950,30,1920,118400
5,1077,Fa,IDOTRR,TA,0.0,961.0,1077,338.0,1,0.0,TA,1950,30,1920,67000
5,1558,TA,IDOTRR,TA,420.0,910.0,910,282.0,1,0.0,TA,1950,50,1950,152000
5,1991,TA,IDOTRR,TA,0.0,957.0,1034,0.0,2,0.0,TA,2006,190,1895,119600
4,1073,TA,IDOTRR,TA,967.0,1073.0,1073,720.0,1,0.0,TA,1980,20,1957,140000
5,1001,TA,IDOTRR,Gd,737.0,837.0,1001,216.0,1,0.0,Gd,2007,30,1930,124900
8,1625,Gd,Crawfor,Gd,1573.0,1573.0,1625,495.0,2,473.0,Gd,2007,120,2006,375000
8,1625,Gd,Crawfor,Gd,1573.0,1573.0,1625,538.0,2,481.0,Gd,2007,120,2006,235000
6,1299,Gd,Mitchel,Gd,1001.0,1001.0,1299,486.0,2,0.0,TA,1979,85,1979,183500
6,912,Gd,Mitchel,TA,773.0,888.0,912,470.0,1,0.0,TA,1978,85,1978,156000
6,1080,TA,Mitchel,TA,336.0,1084.0,1080,484.0,1,0.0,TA,1983,20,1983,134000
5,1392,Gd,Mitchel,Gd,585.0,1441.0,1392,650.0,2,166.0,Gd,2002,20,2002,215000
7,1409,Gd,Mitchel,Gd,1392.0,1409.0,1409,576.0,1,0.0,Gd,2002,20,2002,245000
7,1478,Gd,Mitchel,TA,1239.0,1454.0,1478,506.0,2,0.0,TA,1992,20,1991,210000
7,918,TA,Mitchel,TA,224.0,852.0,918,360.0,1,50.0,TA,1975,80,1975,148000
6,1026,Gd,Mitchel,TA,924.0,970.0,1026,528.0,1,0.0,TA,1974,85,1974,143000
7,1501,Gd,Timber,Gd,949.0,1501.0,1501,512.0,2,352.0,Gd,1987,120,1987,244000
7,1502,Gd,GrnHill,Gd,1102.0,1502.0,1502,286.0,1,239.0,Gd,1998,120,1998,330000
5,1328,TA,Timber,TA,967.0,1350.0,1328,308.0,1,0.0,TA,1959,20,1959,170000
6,2279,TA,Timber,Gd,0.0,585.0,2279,461.0,2,1224.0,TA,1995,20,1958,257000
7,1689,Gd,Timber,Gd,0.0,1689.0,1689,433.0,2,0.0,Gd,2007,20,2006,231713
8,1564,Gd,Timber,Ex,583.0,1546.0,1564,502.0,2,,Gd,2007,20,2006,267300
8,1484,Gd,Timber,Ex,428.0,1476.0,1484,472.0,2,32.0,Gd,2006,20,2006,265900
8,1571,Gd,Timber,Gd,0.0,1571.0,1571,722.0,2,80.0,Gd,2007,20,2007,239000
8,1646,Gd,Timber,Gd,0.0,1638.0,1646,870.0,2,274.0,Gd,2007,20,2006,248900
7,1240,Gd,Timber,Gd,215.0,1265.0,1240,528.0,2,0.0,TA,1985,20,1985,174000
7,1717,Gd,Timber,Gd,902.0,1156.0,1187,400.0,2,117.0,Gd,1991,50,1990,187500
6,1756,Ex,Timber,TA,742.0,872.0,888,422.0,2,42.0,Gd,1997,60,1996,204000
8,1312,Ex,Timber,Gd,250.0,1267.0,1312,471.0,2,86.0,Gd,2001,20,2001,180500
7,1146,Ex,Timber,Gd,786.0,868.0,1146,438.0,2,442.0,Gd,2003,80,2003,187500
8,1922,Gd,Timber,Gd,1329.0,1922.0,1922,692.0,2,886.0,Gd,2002,20,2002,282000
6,1491,Ex,Timber,TA,0.0,1491.0,1491,571.0,2,203.0,Gd,1996,20,1996,178000
8,1629,Gd,Timber,Gd,1300.0,1616.0,1629,808.0,2,236.0,Gd,2003,20,2002,270000
7,2486,Gd,Timber,Gd,766.0,1122.0,1146,452.0,3,94.0,Gd,2004,60,2003,279900
5,1572,TA,Timber,TA,1159.0,1572.0,1572,995.0,1,226.0,TA,1963,20,1963,186700
8,1776,Ex,Timber,Gd,80.0,1732.0,1776,712.0,2,100.0,Gd,2007,20,2006,283463
10,1824,Ex,Timber,Ex,0.0,1824.0,1824,932.0,2,242.0,Ex,2007,20,2006,392000
8,2482,Gd,Timber,Gd,0.0,1094.0,1133,642.0,2,245.0,Gd,2006,60,2005,281213
5,1120,Gd,Mitchel,TA,206.0,1120.0,1120,0.0,1,0.0,TA,2007,20,2007,147000
3,2034,,Mitchel,TA,0.0,0.0,2034,1041.0,1,0.0,TA,1953,20,1953,130000
6,936,Ex,Mitchel,TA,16.0,920.0,936,460.0,0,134.0,TA,1997,120,1996,140000
4,1040,TA,Mitchel,TA,633.0,1064.0,1040,648.0,1,0.0,TA,1963,20,1963,132250
5,1632,TA,Mitchel,TA,0.0,1632.0,1632,576.0,2,0.0,TA,1967,90,1967,143000
4,1622,TA,Mitchel,TA,1159.0,1249.0,1622,1356.0,1,149.0,TA,1975,190,1961,168000
5,1060,Gd,MeadowV,TA,840.0,1040.0,1060,572.0,1,0.0,TA,1976,120,1976,129900
5,1142,Gd,MeadowV,TA,874.0,1142.0,1142,528.0,1,0.0,TA,1976,120,1976,134000
4,1092,TA,MeadowV,TA,252.0,546.0,546,253.0,1,0.0,TA,1972,160,1972,85500
4,992,Gd,MeadowV,TA,503.0,530.0,530,297.0,1,0.0,TA,1970,180,1970,106500
4,1092,TA,MeadowV,TA,384.0,546.0,546,0.0,1,189.0,TA,1970,160,1970,93900
4,1092,TA,MeadowV,TA,0.0,546.0,546,286.0,1,80.0,TA,1970,160,1970,75000
4,630,Gd,MeadowV,TA,131.0,630.0,630,0.0,1,0.0,TA,1970,180,1970,84500
4,1092,TA,MeadowV,TA,0.0,546.0,546,286.0,1,0.0,TA,1976,160,1976,75190
6,1062,Gd,Mitchel,TA,539.0,1029.0,1062,539.0,1,0.0,TA,1976,80,1976,146800
5,1008,Gd,Mitchel,Gd,923.0,923.0,1008,678.0,1,144.0,TA,1977,85,1977,153500
6,1356,Gd,Mitchel,TA,1148.0,1244.0,1356,528.0,2,0.0,TA,1977,80,1977,188000
5,1676,TA,Mitchel,Gd,1112.0,1160.0,1676,672.0,1,0.0,TA,1994,20,1977,196000
5,1432,Gd,Mitchel,TA,531.0,716.0,716,531.0,1,0.0,TA,1977,60,1977,157000
5,796,Gd,Mitchel,TA,796.0,796.0,796,0.0,1,0.0,TA,1971,85,1971,138000
5,768,Gd,Mitchel,TA,619.0,768.0,768,624.0,1,0.0,TA,1970,85,1970,129500
4,1608,TA,Mitchel,TA,811.0,1396.0,1608,444.0,1,198.0,TA,1961,20,1961,80000
4,845,TA,Mitchel,TA,565.0,845.0,845,360.0,1,0.0,TA,2006,20,1982,129500
5,1178,Gd,Mitchel,TA,1090.0,1090.0,1178,502.0,1,0.0,TA,2003,20,1976,135000
5,816,TA,Mitchel,TA,546.0,816.0,816,264.0,1,0.0,TA,1982,20,1982,124500
5,816,Gd,Mitchel,TA,596.0,816.0,816,264.0,1,0.0,TA,1983,20,1983,139000
5,974,Gd,Mitchel,TA,212.0,974.0,974,0.0,1,0.0,TA,1992,20,1991,93500
5,887,TA,Mitchel,TA,516.0,864.0,887,288.0,1,0.0,TA,1984,20,1984,124500
6,1293,TA,NAmes,TA,468.0,1178.0,1293,452.0,2,28.0,TA,1954,20,1954,149900
6,1024,TA,NAmes,Gd,773.0,1008.0,1024,313.0,1,244.0,TA,1956,20,1956,157500
5,1797,TA,NAmes,TA,1127.0,1617.0,1797,963.0,1,302.0,TA,1957,20,1957,169000
6,1390,Gd,NAmes,Ex,1110.0,1705.0,1390,550.0,1,902.0,TA,1957,20,1957,252000
7,1851,TA,NAmes,TA,0.0,1851.0,1851,506.0,2,434.0,TA,1969,20,1969,192100
6,1525,TA,Gilbert,TA,700.0,813.0,813,400.0,2,0.0,TA,1998,60,1997,183500
7,2236,Gd,Gilbert,Gd,0.0,964.0,993,642.0,2,285.0,TA,1997,60,1997,222000
6,1671,Gd,Gilbert,TA,0.0,781.0,781,423.0,2,0.0,TA,1995,60,1995,170000
6,1498,Gd,Gilbert,TA,592.0,691.0,691,409.0,2,0.0,TA,1996,60,1995,187500
6,1776,Gd,Gilbert,TA,0.0,821.0,821,443.0,2,0.0,TA,1996,60,1996,202000
6,1511,Gd,Gilbert,TA,714.0,802.0,802,413.0,2,0.0,TA,1997,60,1997,185000
7,2462,Gd,Gilbert,Gd,57.0,1392.0,1392,576.0,2,456.0,Gd,2006,60,2005,320000
7,1670,Gd,Gilbert,Gd,0.0,1670.0,1670,690.0,2,27.0,Gd,2006,20,2006,240000
8,2064,Gd,Gilbert,Gd,0.0,1074.0,1074,527.0,2,216.0,Gd,2005,60,2005,250000
8,1801,Gd,Gilbert,Gd,0.0,893.0,901,800.0,2,0.0,Gd,2005,60,2005,239900
7,2212,Gd,Gilbert,Gd,60.0,1700.0,1700,773.0,2,248.0,Gd,2006,60,2005,309000
7,2021,Ex,Gilbert,Gd,0.0,868.0,887,422.0,2,0.0,Gd,2006,60,2006,274725
8,2687,Gd,StoneBr,Gd,0.0,2062.0,2079,618.0,2,0.0,Gd,1994,160,1994,270000
6,1169,Gd,Gilbert,TA,705.0,1160.0,1169,402.0,2,112.0,TA,1994,20,1993,183500
6,1501,Gd,Gilbert,Gd,518.0,697.0,697,420.0,2,112.0,TA,1994,60,1993,165600
7,1632,Gd,Gilbert,TA,0.0,935.0,955,462.0,2,0.0,TA,1998,60,1998,176500
8,1204,Gd,StoneBr,TA,0.0,1191.0,1204,461.0,2,0.0,TA,1987,120,1987,130000
7,1767,Gd,StoneBr,Gd,495.0,1064.0,1064,504.0,2,0.0,Gd,1987,160,1987,239000
8,1742,Gd,StoneBr,Gd,1148.0,1742.0,1742,564.0,2,0.0,Gd,1985,120,1985,275000
9,2798,Ex,StoneBr,Ex,1218.0,1398.0,1414,670.0,3,600.0,Gd,2006,60,2005,457347
10,3390,Ex,StoneBr,Ex,0.0,1528.0,1528,758.0,3,662.0,Ex,2006,60,2006,545224
9,2473,Ex,StoneBr,Gd,205.0,1094.0,1102,675.0,2,184.0,Gd,2006,60,2006,356383
9,2868,Ex,StoneBr,Ex,240.0,1992.0,1992,716.0,3,208.0,Gd,2006,60,2005,556581
8,2576,Ex,StoneBr,Ex,0.0,1234.0,1264,666.0,2,466.0,Ex,2006,60,2006,361919
10,2698,Ex,StoneBr,Ex,1206.0,1850.0,1850,736.0,2,734.0,Ex,2006,60,2006,535000
9,2795,Ex,StoneBr,Ex,0.0,1390.0,1390,660.0,3,550.0,Gd,2006,60,2005,401179
10,2945,Ex,StoneBr,Gd,0.0,1410.0,1426,641.0,3,1031.0,Ex,2006,60,2006,438780
5,1056,TA,Gilbert,TA,1056.0,1056.0,1056,572.0,1,0.0,TA,1955,190,1955,145000
9,1714,Ex,StoneBr,Gd,1191.0,1714.0,1714,517.0,2,230.0,Gd,2005,120,2005,318000
8,1826,Gd,StoneBr,Gd,1422.0,1814.0,1826,758.0,2,238.0,Gd,2006,20,2005,319000
9,2000,Ex,StoneBr,Ex,1416.0,1910.0,2000,722.0,2,420.0,Ex,2005,20,2005,470000
7,1621,Gd,NWAmes,Gd,213.0,1208.0,1621,440.0,2,0.0,Gd,1998,20,1984,202500
7,2183,Gd,NWAmes,Gd,1002.0,1204.0,1377,786.0,2,178.0,Gd,1988,50,1988,229000
7,2263,TA,NWAmes,Gd,795.0,795.0,1468,539.0,2,34.0,TA,1994,60,1977,235000
6,1574,Gd,NWAmes,TA,712.0,796.0,790,566.0,2,120.0,TA,1976,60,1976,190000
6,1102,Gd,NWAmes,TA,850.0,988.0,1102,582.0,1,130.0,TA,1980,85,1980,169000
7,1872,Gd,NWAmes,TA,929.0,1845.0,1872,604.0,2,102.0,TA,1988,20,1988,241500
7,1857,TA,NWAmes,TA,0.0,945.0,945,482.0,2,68.0,TA,1978,60,1978,188900
6,1686,Gd,NWAmes,TA,625.0,1686.0,1686,612.0,2,157.0,TA,1980,20,1980,207500
7,2784,Gd,NWAmes,Gd,790.0,1392.0,1392,564.0,3,184.0,TA,1978,60,1978,250000
6,1552,Gd,NWAmes,TA,550.0,713.0,811,434.0,2,0.0,TA,1975,60,1975,179900
7,1083,Ex,NWAmes,TA,1005.0,1047.0,1083,596.0,1,252.0,Gd,1976,85,1976,172000
7,2318,Gd,Somerst,Gd,788.0,960.0,960,541.0,2,0.0,Gd,2006,60,2005,294323
6,1875,TA,NWAmes,Gd,548.0,675.0,1109,485.0,3,248.0,TA,2000,80,1975,184500
5,1074,Gd,NWAmes,TA,788.0,1056.0,1074,495.0,1,0.0,TA,1975,20,1975,153500
7,1664,Gd,NWAmes,TA,194.0,832.0,832,528.0,2,0.0,TA,1976,60,1976,162900
6,1309,TA,NWAmes,Gd,663.0,1040.0,1309,484.0,1,99.0,TA,1999,20,1974,181000
6,1103,TA,NWAmes,TA,755.0,1103.0,1103,462.0,2,176.0,TA,1974,20,1974,155000
5,1096,TA,NAmes,TA,75.0,1096.0,1096,299.0,1,0.0,TA,1969,20,1969,138800
4,864,TA,NAmes,TA,0.0,864.0,864,280.0,1,0.0,TA,1970,20,1970,116050
4,858,TA,NAmes,TA,614.0,858.0,858,0.0,1,0.0,TA,1971,20,1971,88000
4,874,TA,NAmes,TA,20.0,864.0,874,576.0,1,0.0,TA,1971,20,1971,97500
6,1419,Gd,NAmes,Gd,951.0,1487.0,1419,543.0,2,0.0,Gd,2002,120,2002,190000
6,1092,TA,BrDale,TA,0.0,525.0,525,440.0,1,514.0,TA,1973,160,1973,105500
5,1365,TA,BrDale,Gd,402.0,765.0,765,440.0,1,200.0,TA,1973,160,1973,125500
6,987,TA,BrDale,TA,309.0,483.0,483,264.0,1,408.0,TA,1973,160,1973,83000
6,1030,TA,BrDale,TA,282.0,494.0,494,264.0,1,380.0,TA,1972,160,1972,116000
6,1218,TA,BrDale,TA,0.0,672.0,672,0.0,1,236.0,TA,1971,160,1971,91500
6,1218,TA,BrDale,TA,317.0,672.0,672,264.0,1,281.0,TA,1972,160,1972,118000
6,948,TA,BrDale,TA,276.0,483.0,483,264.0,1,504.0,TA,1972,160,1972,89000
6,1092,TA,BrDale,TA,382.0,525.0,525,264.0,1,504.0,TA,1972,160,1972,108000
6,987,TA,BrDale,TA,0.0,483.0,483,288.0,1,297.0,TA,1972,160,1972,94500
6,1069,Gd,NPkVill,TA,727.0,1069.0,1069,440.0,2,0.0,TA,1975,120,1975,146300
5,1387,TA,NAmes,TA,373.0,943.0,1387,300.0,1,0.0,TA,1975,20,1967,145000
5,900,TA,NAmes,TA,769.0,864.0,900,288.0,1,0.0,TA,1967,85,1967,123000
7,1055,TA,NPkVill,TA,120.0,1055.0,1055,319.0,2,0.0,TA,1976,120,1976,137500
6,1456,Gd,NPkVill,TA,70.0,855.0,855,460.0,2,0.0,TA,1976,160,1976,144000
9,1980,Ex,NridgHt,Ex,1447.0,1980.0,1980,770.0,2,66.0,Gd,2005,20,2004,315000
9,2589,Ex,NridgHt,Ex,1369.0,1738.0,1738,831.0,2,215.0,Gd,2006,60,2006,412083
9,2596,Ex,NridgHt,Gd,0.0,1249.0,1249,840.0,3,370.0,TA,2006,60,2006,342643
8,1618,Gd,NridgHt,Gd,0.0,1618.0,1618,880.0,2,232.0,Gd,2004,20,2004,252000
10,2076,Ex,NridgHt,Ex,1386.0,2076.0,2076,850.0,2,,Ex,2006,20,2006,465000
7,1740,Ex,NridgHt,Gd,0.0,1721.0,1740,874.0,2,206.0,Gd,2006,20,2006,293000
9,1868,Ex,NridgHt,Ex,1505.0,1868.0,1868,1085.0,2,568.0,Ex,2005,20,2005,415000
9,1850,Ex,NridgHt,Gd,1261.0,1833.0,1850,772.0,2,378.0,Gd,2005,20,2004,326000
8,2376,Ex,NridgHt,Gd,0.0,1158.0,1158,853.0,3,380.0,Gd,2006,60,2005,325300
8,2452,Ex,NridgHt,Gd,0.0,1117.0,1132,691.0,3,132.0,Gd,2005,60,2004,309000
9,2206,Gd,NridgHt,Ex,0.0,1090.0,1117,670.0,2,525.0,Gd,2006,60,2005,300000
8,2098,Gd,NridgHt,Ex,0.0,1030.0,1038,878.0,2,178.0,Gd,2005,60,2005,275500
9,2091,Ex,NridgHt,Ex,1290.0,1606.0,1625,521.0,2,385.0,Ex,2006,60,2005,338500
9,2324,Ex,NridgHt,Ex,998.0,1175.0,1182,736.0,3,286.0,Ex,2006,60,2005,345000
8,2253,Ex,NridgHt,Ex,0.0,1209.0,1209,575.0,2,,Gd,2006,60,2005,344133
8,2389,Ex,NridgHt,Gd,0.0,1054.0,1054,672.0,2,0.0,Gd,2006,60,2006,298236
8,2358,Ex,NridgHt,Ex,880.0,1524.0,1544,784.0,2,142.0,Gd,2006,60,2005,329900
9,1944,Ex,NridgHt,Ex,1274.0,1896.0,1944,708.0,2,0.0,Gd,2004,20,2003,360000
8,1970,Gd,NridgHt,Ex,0.0,1085.0,1120,753.0,2,788.0,Gd,2006,60,2006,281000
9,1792,Ex,NridgHt,Gd,1232.0,1792.0,1792,925.0,2,430.0,Ex,2006,20,2005,372397
9,1780,Ex,NridgHt,Ex,1383.0,1780.0,1780,816.0,2,674.0,Ex,2005,20,2004,378000
9,1792,Ex,NridgHt,Ex,1567.0,1792.0,1792,874.0,2,562.0,Gd,2004,20,2003,374000
9,2728,Ex,NridgHt,Ex,1410.0,1848.0,1848,706.0,2,870.0,Ex,2006,60,2005,437154
8,1904,Gd,NridgHt,Ex,546.0,1058.0,1058,736.0,2,280.0,Gd,2005,60,2005,275000
8,1914,Gd,NridgHt,Gd,994.0,1420.0,1426,746.0,2,112.0,Gd,2004,60,2004,279000
7,1364,Gd,NridgHt,Gd,659.0,1364.0,1364,484.0,2,240.0,Gd,2005,120,2005,185850
9,1565,Ex,NridgHt,Ex,472.0,1560.0,1565,556.0,2,278.0,Ex,2005,120,2005,282500
7,1368,Gd,NridgHt,Gd,0.0,1368.0,1368,474.0,2,94.0,Gd,2006,120,2005,202500
7,1368,Gd,NridgHt,Gd,0.0,1368.0,1368,474.0,2,94.0,Gd,2006,120,2005,202665
9,1686,Ex,NridgHt,Ex,1023.0,1686.0,1686,899.0,2,518.0,Gd,2006,20,2006,332200
9,1666,Ex,NridgHt,Gd,415.0,1666.0,1666,575.0,2,572.0,Ex,2006,120,2006,310090
7,1405,Gd,NridgHt,Gd,0.0,1405.0,1405,478.0,2,163.0,Gd,2003,120,2003,171750
6,1316,Gd,Gilbert,Gd,28.0,1316.0,1316,397.0,2,0.0,Gd,2006,20,2005,169990
6,1456,Gd,Gilbert,Gd,0.0,728.0,728,390.0,2,0.0,Gd,2006,60,2005,170440
7,1492,Gd,Gilbert,Gd,0.0,738.0,738,440.0,2,0.0,Gd,2006,60,2006,169985
7,1496,Gd,Gilbert,Gd,554.0,654.0,664,426.0,2,0.0,Gd,2006,60,2006,179665
7,1863,Gd,Gilbert,Gd,0.0,879.0,879,660.0,2,0.0,Gd,2006,60,2006,219210
6,1326,Gd,Gilbert,Gd,0.0,1326.0,1326,427.0,2,0.0,Gd,2006,20,2006,174190
6,1456,Gd,Gilbert,TA,0.0,728.0,728,429.0,2,0.0,Gd,2006,60,2006,172785
8,2373,Gd,Gilbert,Gd,0.0,1052.0,1052,632.0,2,236.0,Gd,2005,60,2004,258000
7,1492,Gd,Gilbert,Gd,0.0,738.0,738,440.0,2,0.0,Gd,2006,60,2006,185101
7,1364,Gd,Blmngtn,Gd,453.0,1220.0,1364,437.0,2,14.0,Gd,2006,120,2006,210250
7,1557,Gd,Blmngtn,Gd,0.0,1374.0,1557,420.0,2,18.0,Gd,2004,120,2003,234000
8,1456,Gd,Blmngtn,Gd,0.0,1273.0,1456,400.0,2,40.0,Gd,2003,120,2003,215000
7,1511,Gd,Blmngtn,Gd,1038.0,1368.0,1511,398.0,2,40.0,Gd,2002,120,2002,246990
7,1414,Gd,Blmngtn,Gd,0.0,1375.0,1414,398.0,2,18.0,Gd,2004,120,2004,178740
7,1548,Gd,Blmngtn,Gd,1059.0,1365.0,1548,388.0,2,18.0,Gd,2004,120,2004,225000
7,1248,Gd,Blmngtn,Gd,16.0,1248.0,1248,438.0,2,16.0,Gd,2006,120,2005,167240
7,1142,Gd,Blmngtn,Gd,16.0,1142.0,1142,440.0,2,14.0,Gd,2006,120,2005,156820
7,1506,Gd,Blmngtn,Gd,16.0,1362.0,1506,440.0,2,145.0,Gd,2005,120,2005,213490
8,1567,Gd,Blmngtn,Ex,1154.0,1520.0,1567,648.0,2,0.0,Gd,2006,120,2006,264561
7,1500,Gd,Blmngtn,Gd,1070.0,1356.0,1500,648.0,2,45.0,Gd,2006,120,2006,246578
5,1838,Gd,Gilbert,TA,0.0,732.0,734,372.0,2,0.0,Gd,2005,60,2005,192140
6,1509,Gd,Gilbert,Gd,457.0,783.0,807,393.0,2,0.0,Gd,2003,60,2002,183200
8,1414,Ex,Gilbert,Gd,0.0,707.0,707,403.0,2,0.0,Gd,2004,60,2004,178000
7,1598,Gd,Gilbert,Gd,0.0,848.0,848,433.0,2,0.0,Gd,2005,60,2004,201490
8,1936,Gd,Gilbert,Gd,0.0,1406.0,1454,504.0,2,40.0,Gd,2000,60,2000,230500
7,1509,Gd,Gilbert,Gd,0.0,783.0,807,393.0,2,0.0,Gd,2003,60,2003,180000
6,1664,Gd,Gilbert,TA,0.0,953.0,953,460.0,2,0.0,TA,2000,60,2000,172400
6,1889,Gd,Gilbert,TA,732.0,982.0,1008,431.0,2,0.0,TA,2000,60,2000,215000
7,1886,Gd,Gilbert,Gd,0.0,930.0,956,431.0,2,0.0,Gd,1999,60,1998,199900
6,1671,Gd,Gilbert,TA,786.0,959.0,959,472.0,2,0.0,TA,2000,60,2000,173000
7,2322,Gd,Gilbert,Gd,0.0,1035.0,1082,617.0,3,0.0,Gd,2006,60,2006,287602
7,2291,Gd,Gilbert,Gd,0.0,975.0,1005,429.0,2,302.0,Gd,1999,60,1999,230000
8,2392,Gd,NoRidge,Gd,1074.0,1396.0,1407,870.0,2,423.0,Gd,1998,60,1997,348000
8,1976,Gd,NoRidge,Gd,791.0,1044.0,1079,885.0,2,242.0,Gd,1998,60,1998,286000
8,2234,Gd,NoRidge,Gd,505.0,1160.0,1205,768.0,2,322.0,Gd,2000,60,2000,300000
10,3627,Ex,NoRidge,Gd,1387.0,1930.0,1831,807.0,3,1378.0,Gd,1996,60,1995,625000
9,2855,Ex,NoRidge,Ex,1182.0,1540.0,1540,774.0,2,877.0,Gd,2000,60,2000,405000
8,1924,Gd,NoRidge,Gd,956.0,1086.0,1086,592.0,2,530.0,Gd,1998,60,1998,280000
8,2263,Gd,NoRidge,Gd,0.0,1141.0,1165,420.0,2,650.0,Gd,1998,60,1998,258000
8,2726,Gd,NoRidge,Gd,527.0,1342.0,1358,725.0,2,397.0,Gd,1995,60,1995,350000
9,3500,Ex,NoRidge,Ex,292.0,1733.0,1933,959.0,3,738.0,Gd,1994,60,1993,584500
8,2494,Gd,NoRidge,Gd,380.0,1290.0,1305,803.0,2,501.0,Gd,1995,60,1994,321000
8,2526,Gd,NoRidge,Gd,740.0,1165.0,1203,844.0,2,391.0,Gd,1994,60,1994,290000
8,2799,Gd,NoRidge,Gd,247.0,1286.0,1565,704.0,2,420.0,Gd,1993,60,1993,315000
8,1964,Gd,Somerst,Gd,0.0,1100.0,1116,760.0,2,192.0,Gd,2006,60,2005,252000
8,1670,Ex,Somerst,Gd,1562.0,1670.0,1670,928.0,2,,Gd,2006,20,2006,336820
8,2097,Ex,Somerst,Ex,1721.0,2077.0,2097,1134.0,1,0.0,Gd,2006,20,2005,423000
8,1660,Ex,Somerst,Gd,1220.0,1660.0,1660,500.0,2,420.0,Gd,2006,20,2006,290000
7,1616,Gd,Somerst,Gd,0.0,1616.0,1616,834.0,2,228.0,Gd,2005,20,2005,232000
8,1504,Gd,Somerst,Gd,0.0,1504.0,1504,510.0,2,60.0,Gd,2006,20,2006,199000
