OverallQual,GrLivArea,BsmtQual,Neighborhood,KitchenQual,BsmtFinSF1,TotalBsmtSF,1stFlrSF,GarageArea,FullBath,MasVnrArea,ExterQual,YearRemod/Add,MSSubClass,YearBuilt,SalePrice
5,1595,Gd,Mitchel,TA,55.0,1582.0,1595,672.0,2,0.0,TA,1991,20,1991,152000
7,1734,Gd,CollgCr,Gd,1300.0,1734.0,1734,660.0,2,0.0,Gd,2005,20,2005,260000
6,1081,TA,NAmes,TA,697.0,1081.0,1081,401.0,1,276.0,TA,1993,20,1960,148000
7,1228,TA,Crawfor,TA,0.0,600.0,628,215.0,1,0.0,TA,1990,70,1918,137000
7,1027,TA,OldTown,Gd,0.0,931.0,1027,0.0,1,0.0,Gd,2006,30,1920,120000
7,1621,Gd,NWAmes,Gd,213.0,1208.0,1621,440.0,2,0.0,Gd,1998,20,1984,202500
7,1552,Gd,CollgCr,Gd,24.0,1552.0,1552,782.0,2,196.0,Gd,2006,20,2005,212900
5,912,TA,Sawyer,Gd,216.0,912.0,912,315.0,1,0.0,TA,1966,20,1966,129000
8,1204,Gd,StoneBr,TA,0.0,1191.0,1204,461.0,2,0.0,TA,1987,120,1987,130000
8,2140,Gd,CollgCr,Gd,0.0,2140.0,2140,894.0,2,0.0,Gd,2007,20,2006,360000
6,2683,Gd,NoRidge,Gd,704.0,930.0,1364,473.0,2,304.0,Gd,1991,60,1990,290000
7,2212,Gd,Gilbert,Gd,60.0,1700.0,1700,773.0,2,248.0,Gd,2006,60,2005,309000
4,1452,TA,OldTown,TA,0.0,736.0,736,0.0,2,0.0,TA,2008,190,1920,113000
6,1336,TA,NAmes,TA,203.0,1121.0,1336,488.0,1,632.0,TA,1958,20,1958,162000
4,864,TA,NAmes,TA,600.0,864.0,864,576.0,1,0.0,TA,1972,20,1972,111250
6,1930,TA,IDOTRR,TA,522.0,720.0,1146,316.0,2,0.0,TA,1950,70,1927,149000
5,1786,TA,Timber,TA,1249.0,1499.0,1619,529.0,2,0.0,TA,1965,190,1965,228950
5,796,Gd,Mitchel,TA,796.0,796.0,796,0.0,1,0.0,TA,1971,85,1971,138000
5,908,TA,NAmes,TA,130.0,822.0,908,512.0,1,0.0,TA,1996,45,1940,138500
8,1590,Gd,Somerst,Gd,0.0,768.0,786,676.0,2,0.0,Gd,2008,60,2008,210000
6,1564,Gd,SawyerW,TA,0.0,650.0,888,476.0,2,130.0,TA,1981,60,1980,171000
3,713,TA,OldTown,Gd,0.0,713.0,713,371.0,1,0.0,TA,2001,30,1930,99800
5,882,,OldTown,TA,0.0,0.0,882,308.0,1,0.0,TA,1956,20,1956,97000
8,1414,Ex,Gilbert,Gd,0.0,707.0,707,403.0,2,0.0,Gd,2004,60,2004,178000
7,1564,TA,Crawfor,Fa,275.0,704.0,860,234.0,1,0.0,TA,1950,70,1941,174500
8,1615,Gd,CollgCr,Gd,0.0,1615.0,1615,864.0,2,156.0,Gd,2007,20,2007,248500
4,864,TA,NAmes,TA,616.0,864.0,864,528.0,1,0.0,TA,1971,20,1971,120500
3,1077,TA,IDOTRR,TA,0.0,1007.0,1077,210.0,1,0.0,TA,1950,30,1922,91000
7,1768,Gd,Somerst,Gd,400.0,866.0,866,603.0,2,0.0,Gd,2005,60,2005,226700
5,972,TA,NAmes,TA,648.0,972.0,972,305.0,1,0.0,TA,1955,20,1955,122500
5,1867,TA,ClearCr,TA,379.0,1617.0,1867,303.0,1,0.0,Gd,1993,20,1955,190000
4,1092,TA,MeadowV,TA,0.0,546.0,546,0.0,1,0.0,TA,1970,160,1970,88250
8,1338,Gd,StoneBr,Gd,616.0,1338.0,1338,582.0,2,0.0,Gd,2001,120,2001,213500
7,1692,Ex,Timber,Gd,0.0,846.0,846,650.0,2,0.0,TA,2009,60,2009,224500
7,1759,Gd,ClearCr,Gd,800.0,1449.0,944,525.0,2,0.0,Gd,1993,60,1992,233500
2,800,TA,BrkSide,Fa,0.0,264.0,800,0.0,1,0.0,Fa,1950,30,1936,60000
5,1273,TA,Crawfor,TA,793.0,1273.0,1273,307.0,1,0.0,TA,1960,20,1960,155000
7,1555,Gd,Blmngtn,Gd,16.0,1373.0,1555,430.0,2,16.0,Gd,2006,120,2005,192500
6,720,TA,OldTown,TA,0.0,624.0,720,484.0,1,0.0,TA,2003,30,1928,105900
5,900,TA,NAmes,Gd,234.0,900.0,900,576.0,1,0.0,TA,2000,20,1951,134800
5,1242,TA,NAmes,TA,739.0,1242.0,1242,324.0,1,0.0,TA,1960,20,1960,152000
6,1306,Gd,NridgHt,Gd,881.0,1306.0,1306,624.0,2,135.0,Gd,2005,120,2005,184500
7,2060,Gd,Gilbert,Gd,772.0,992.0,1022,390.0,2,298.0,Gd,1999,60,1999,214000
6,1254,TA,NAmes,TA,600.0,1218.0,1254,525.0,1,291.0,TA,1961,80,1961,158500
9,2786,Gd,NoRidge,Gd,520.0,1848.0,1827,636.0,2,568.0,Gd,1994,60,1993,372500
7,1668,TA,BrkSide,Gd,0.0,672.0,1195,252.0,1,0.0,TA,1950,50,1945,108000
5,1090,Ex,Edwards,TA,980.0,1090.0,1090,450.0,1,0.0,TA,2006,20,2005,157000
8,2078,Ex,Somerst,Ex,789.0,1034.0,1050,836.0,2,100.0,Gd,2008,60,2007,339750
8,1989,Gd,CollgCr,Gd,932.0,1065.0,1091,586.0,2,210.0,Gd,2002,60,2002,255000
8,1786,Ex,CollgCr,Gd,1538.0,1778.0,1786,715.0,2,240.0,Gd,2003,20,2002,300000
6,1690,Gd,Gilbert,TA,0.0,924.0,948,463.0,2,0.0,TA,2000,60,2000,181000
5,967,TA,OldTown,TA,0.0,967.0,967,180.0,1,0.0,TA,1990,30,1920,99900
6,1032,Gd,NWAmes,TA,605.0,1032.0,1032,564.0,2,233.0,TA,1978,80,1978,148000
6,1220,TA,NWAmes,TA,492.0,1625.0,1220,944.0,2,176.0,TA,1971,20,1971,170000
7,1720,Gd,Gilbert,Gd,0.0,840.0,840,400.0,2,0.0,Gd,2003,60,2002,188000
5,1134,TA,Edwards,TA,312.0,756.0,756,240.0,1,0.0,TA,1950,50,1940,126000
5,1322,TA,BrkSide,TA,48.0,672.0,899,280.0,1,0.0,TA,1952,50,1939,132000
5,1142,Gd,MeadowV,TA,874.0,1142.0,1142,528.0,1,0.0,TA,1976,120,1976,134000
5,1224,TA,Mitchel,TA,1224.0,1224.0,1224,576.0,1,0.0,TA,1996,20,1960,131000
8,1939,Gd,Somerst,Gd,0.0,1095.0,1095,1053.0,2,0.0,Gd,2006,60,2006,266000
4,1092,TA,MeadowV,TA,176.0,546.0,546,0.0,1,0.0,TA,1970,160,1970,76000
8,1629,Gd,NridgHt,Gd,1124.0,3206.0,1629,880.0,2,296.0,Gd,2004,20,2003,284000
7,1270,Gd,CollgCr,Gd,0.0,1270.0,1270,524.0,2,0.0,Gd,2006,20,2005,175900
7,1241,Gd,Somerst,Gd,1106.0,1241.0,1241,569.0,1,,Gd,2007,120,2006,199900
7,1501,Gd,CollgCr,Gd,679.0,1490.0,1501,577.0,2,183.0,Gd,1999,20,1999,204000
6,1498,Gd,Gilbert,TA,592.0,691.0,691,409.0,2,0.0,TA,1996,60,1995,187500
7,854,TA,BrkSide,TA,0.0,832.0,854,576.0,1,0.0,TA,2001,45,1929,132000
7,1418,Gd,CollgCr,Gd,1308.0,1418.0,1418,558.0,2,150.0,TA,1998,20,1997,226001
6,1252,TA,NAmes,Gd,0.0,1252.0,1252,528.0,1,243.0,Gd,1959,20,1959,142000
5,2601,TA,SWISU,TA,0.0,612.0,990,621.0,3,0.0,TA,1998,70,1921,189000
7,1394,Gd,Gilbert,Gd,0.0,384.0,754,400.0,2,,Gd,2003,80,2003,165500
5,900,TA,Sawyer,TA,450.0,882.0,900,280.0,1,31.0,TA,1967,20,1967,122000
7,1356,Gd,CollgCr,Gd,0.0,628.0,628,484.0,2,0.0,Gd,2007,60,2007,177439
5,1717,Gd,Crawfor,TA,602.0,901.0,1125,410.0,1,0.0,TA,1950,50,1940,194000
4,1440,TA,Edwards,Fa,133.0,1440.0,1440,0.0,2,270.0,TA,1955,90,1955,118000
6,1689,TA,Edwards,TA,0.0,1436.0,1689,480.0,1,0.0,TA,1956,20,1956,127500
6,1642,TA,OldTown,TA,196.0,728.0,914,374.0,1,0.0,TA,1950,70,1927,145000
9,2121,Ex,NridgHt,Ex,0.0,2121.0,2121,732.0,2,315.0,Ex,2007,20,2006,415298
7,1374,Gd,Gilbert,Gd,326.0,384.0,744,400.0,2,0.0,Gd,2004,80,2004,184500
7,1453,Gd,ClearCr,Gd,1082.0,1453.0,1453,445.0,1,0.0,TA,1986,120,1986,190000
5,928,TA,OldTown,TA,308.0,928.0,928,288.0,1,0.0,TA,1957,20,1957,112500
9,2656,Ex,NridgHt,Ex,1304.0,1934.0,1943,1040.0,2,456.0,Ex,2007,60,2007,492000
9,1842,Ex,Veenker,Gd,1810.0,1842.0,1842,894.0,0,0.0,Gd,1987,20,1981,385000
7,1982,Gd,SawyerW,Gd,421.0,807.0,1175,575.0,2,340.0,Gd,1989,60,1989,228500
8,1324,Gd,NridgHt,Gd,24.0,1324.0,1324,550.0,2,176.0,Gd,2006,120,2006,221370
6,1716,TA,NAmes,TA,319.0,858.0,858,490.0,1,318.0,TA,1962,60,1962,171000
6,1891,Gd,NWAmes,TA,687.0,1224.0,1287,678.0,3,0.0,TA,1978,50,1978,212500
6,1609,TA,Edwards,TA,468.0,1000.0,1068,305.0,1,0.0,TA,1953,50,1953,149900
8,1280,Gd,StoneBr,Gd,0.0,1280.0,1280,506.0,2,0.0,Gd,1992,120,1992,180000
8,2232,Gd,NoRidge,Gd,624.0,1173.0,1215,623.0,2,372.0,Gd,1994,60,1993,263550
5,1184,TA,Edwards,TA,0.0,658.0,658,0.0,1,0.0,TA,1996,50,1910,81000
5,1126,Gd,NWAmes,Ex,767.0,1126.0,1126,540.0,2,0.0,TA,1977,20,1977,175000
6,1350,TA,NAmes,TA,624.0,1248.0,1350,520.0,1,259.0,TA,1964,80,1964,168500
5,1347,Gd,Edwards,TA,969.0,1117.0,820,0.0,1,0.0,TA,1991,190,1910,107500
7,1680,Ex,NWAmes,Gd,144.0,1650.0,1680,583.0,2,0.0,Gd,1999,20,1998,213250
5,2071,TA,ClearCr,TA,0.0,825.0,2071,336.0,1,366.0,TA,1956,80,1956,165000
9,1856,Ex,StoneBr,Ex,1445.0,1856.0,1856,834.0,1,350.0,Gd,2010,20,2010,394432
9,1950,Ex,NridgHt,Ex,1375.0,1950.0,1950,706.0,2,480.0,Ex,2007,20,2007,383000
7,1908,Gd,CollgCr,Gd,642.0,915.0,933,493.0,2,0.0,Gd,1995,60,1994,210000
9,2728,Ex,NridgHt,Ex,1410.0,1848.0,1848,706.0,2,870.0,Ex,2006,60,2005,437154
3,864,TA,Edwards,TA,203.0,864.0,864,200.0,1,0.0,TA,1950,30,1914,58500
5,1144,TA,NAmes,TA,748.0,1144.0,1144,796.0,1,128.0,TA,1959,80,1959,143000
10,2020,Ex,NridgHt,Ex,1436.0,2006.0,2020,900.0,2,305.0,Ex,2009,20,2009,402861
7,1774,TA,OldTown,TA,0.0,952.0,1022,468.0,2,0.0,TA,1950,50,1931,129900
6,1158,Gd,SawyerW,Gd,941.0,1158.0,1158,576.0,1,0.0,TA,2004,20,2004,158000
6,1478,TA,NAmes,TA,1270.0,1478.0,1478,498.0,2,30.0,TA,1960,20,1960,157500
6,1092,TA,BrDale,TA,0.0,525.0,525,264.0,1,381.0,TA,1971,160,1971,88000
6,1536,TA,IDOTRR,TA,372.0,768.0,768,308.0,1,0.0,TA,1952,70,1952,136000
7,1548,TA,BrkSide,Ex,0.0,952.0,952,672.0,2,0.0,Gd,2007,50,1925,205000
7,2014,Gd,Timber,Gd,0.0,912.0,1072,486.0,2,0.0,Gd,2003,60,2003,170000
5,616,TA,BrkSide,TA,616.0,616.0,616,205.0,1,0.0,TA,1950,30,1921,89000
5,1020,TA,Sawyer,TA,0.0,780.0,780,0.0,1,0.0,TA,1996,50,1875,94000
6,1633,Gd,Gilbert,TA,0.0,932.0,932,460.0,2,0.0,TA,1998,60,1998,183000
8,1239,Gd,Veenker,Gd,560.0,1230.0,1239,477.0,1,0.0,Gd,1995,120,1995,217500
7,2287,TA,ClearCr,TA,603.0,1304.0,1304,667.0,2,0.0,Gd,1953,50,1953,225000
5,1112,Gd,MeadowV,TA,129.0,536.0,536,336.0,1,0.0,TA,1976,160,1976,85000
5,912,TA,Sawyer,TA,140.0,912.0,912,252.0,1,60.0,TA,1962,20,1962,123000
6,1357,TA,Edwards,Ex,719.0,1019.0,1357,312.0,1,84.0,TA,2006,80,1959,177000
7,1959,Gd,Gilbert,Gd,0.0,847.0,847,434.0,2,0.0,Gd,2005,60,2004,215000
9,2172,Ex,NoRidge,Ex,0.0,1519.0,1533,687.0,2,295.0,Gd,2000,60,2000,291000
6,1491,Ex,Timber,TA,0.0,1491.0,1491,571.0,2,203.0,Gd,1996,20,1996,178000
8,2704,Gd,NAmes,Ex,1410.0,1952.0,2000,538.0,2,0.0,Gd,1995,80,1972,345000
6,1218,TA,BrDale,Ex,0.0,672.0,672,264.0,1,265.0,TA,1973,160,1973,113700
6,1580,TA,NAmes,TA,734.0,1244.0,1580,440.0,1,432.0,TA,1959,20,1959,159500
3,2034,,Mitchel,TA,0.0,0.0,2034,1041.0,1,0.0,TA,1953,20,1953,130000
6,1552,Gd,NWAmes,TA,550.0,713.0,811,434.0,2,0.0,TA,1975,60,1975,179900
7,1428,Gd,Somerst,Gd,0.0,1428.0,1428,480.0,2,,Gd,2008,20,2007,182000
5,768,Gd,CollgCr,TA,660.0,768.0,768,396.0,1,0.0,TA,2003,85,1972,133900
6,1091,Gd,Mitchel,TA,114.0,384.0,1091,429.0,1,0.0,TA,1996,80,1993,131250
7,1166,Gd,Gilbert,Gd,655.0,856.0,1166,400.0,2,182.0,Gd,2005,80,2005,190000
8,1904,Gd,NridgHt,Ex,546.0,1058.0,1058,736.0,2,280.0,Gd,2005,60,2005,275000
5,1086,TA,NAmes,TA,320.0,1086.0,1086,490.0,1,104.0,TA,2003,20,1954,144900
5,2634,TA,NAmes,TA,500.0,1248.0,1338,968.0,2,368.0,TA,1969,90,1969,200000
3,725,TA,OldTown,TA,0.0,630.0,725,320.0,1,0.0,TA,1998,30,1890,78500
7,1688,Gd,NWAmes,Ex,983.0,1675.0,1688,528.0,2,102.0,Gd,1988,20,1988,226500
4,1040,TA,Mitchel,TA,633.0,1064.0,1040,648.0,1,0.0,TA,1963,20,1963,132250
8,2526,Gd,NoRidge,Gd,740.0,1165.0,1203,844.0,2,391.0,Gd,1994,60,1994,290000
5,804,TA,OldTown,Gd,510.0,788.0,804,240.0,1,294.0,TA,1992,30,1940,119000
5,1056,TA,NAmes,TA,144.0,1056.0,1056,300.0,1,0.0,TA,1955,20,1955,125000
5,778,TA,IDOTRR,TA,403.0,740.0,778,924.0,1,0.0,TA,1955,30,1940,120500
7,1294,Gd,CollgCr,Gd,0.0,1286.0,1294,662.0,2,0.0,Gd,2006,20,2006,193879
5,1118,TA,NAmes,Gd,528.0,1118.0,1118,264.0,1,0.0,TA,2000,20,1960,153000
5,1078,TA,NAmes,TA,734.0,1078.0,1078,500.0,1,0.0,TA,2008,20,1971,149900
6,1298,Gd,SawyerW,Gd,1258.0,1298.0,1298,403.0,2,85.0,Gd,1985,20,1985,180000
5,884,TA,BrkSide,TA,0.0,884.0,884,240.0,1,0.0,Gd,1950,45,1939,113000
5,925,,NAmes,TA,0.0,0.0,925,300.0,1,0.0,TA,1961,20,1961,99000
5,816,TA,IDOTRR,TA,0.0,816.0,816,100.0,1,0.0,TA,1950,30,1922,75200
7,1922,,Edwards,Gd,0.0,0.0,495,672.0,3,500.0,Gd,2003,85,2003,198500
5,1150,TA,NAmes,TA,179.0,1150.0,1150,300.0,1,0.0,TA,1959,20,1959,141000
7,1217,Gd,Mitchel,Gd,611.0,1188.0,1217,497.0,2,0.0,TA,1991,80,1990,173000
6,1348,TA,NAmes,TA,512.0,660.0,660,453.0,1,266.0,TA,1966,60,1966,155000
5,1442,Gd,Timber,TA,0.0,352.0,712,400.0,2,0.0,TA,2007,80,2006,172500
7,1474,Gd,Gilbert,TA,0.0,384.0,804,400.0,2,22.0,TA,1996,80,1995,168500
8,2234,Gd,NoRidge,Gd,505.0,1160.0,1205,768.0,2,322.0,Gd,2000,60,2000,300000
1,1600,,Mitchel,TA,0.0,0.0,1600,270.0,1,0.0,TA,1951,20,1951,81500
5,1150,TA,NAmes,TA,368.0,1078.0,1150,288.0,1,176.0,TA,1955,20,1955,144000
5,1621,Gd,NWAmes,TA,1333.0,1621.0,1621,478.0,2,161.0,TA,1975,20,1975,213000
7,1316,Gd,CollgCr,Gd,0.0,1316.0,1316,440.0,2,0.0,Gd,2007,20,2007,200141
10,3627,Ex,NoRidge,Gd,1387.0,1930.0,1831,807.0,3,1378.0,Gd,1996,60,1995,625000
7,1668,Gd,CollgCr,Gd,0.0,840.0,840,500.0,2,101.0,Gd,2003,60,2003,180000
7,1433,Gd,SawyerW,Gd,1433.0,1433.0,1433,528.0,1,177.0,Gd,1987,20,1987,270000
4,1141,Fa,OldTown,TA,122.0,570.0,761,252.0,1,0.0,TA,1950,50,1900,85000
6,1287,Gd,Mitchel,TA,841.0,957.0,1287,541.0,1,0.0,TA,1977,85,1977,173000
8,1721,Gd,NridgHt,Gd,119.0,1721.0,1721,554.0,2,210.0,Gd,2005,20,2005,232698
8,1494,Gd,Veenker,Ex,437.0,1494.0,1494,481.0,1,0.0,Gd,1996,120,1995,270000
5,1687,TA,Timber,TA,353.0,747.0,1687,572.0,1,0.0,TA,1950,20,1948,160000
7,1361,Gd,CollgCr,Gd,24.0,1351.0,1361,610.0,2,0.0,Gd,2007,20,2007,193000
8,1517,Gd,Crawfor,Gd,0.0,792.0,792,400.0,1,0.0,TA,1950,70,1929,230000
5,1173,TA,OldTown,TA,0.0,592.0,933,240.0,2,0.0,TA,1950,45,1901,113000
6,1848,TA,BrkSide,Gd,0.0,833.0,1053,370.0,1,0.0,TA,2000,50,1923,207000
5,833,TA,Mitchel,TA,625.0,833.0,833,0.0,1,0.0,TA,1985,20,1985,112000
7,1445,Gd,CollgCr,Gd,24.0,1445.0,1445,470.0,2,50.0,Gd,2004,20,2004,186500
5,846,TA,OldTown,Gd,0.0,720.0,846,576.0,1,0.0,TA,1950,30,1920,106000
6,926,TA,Mitchel,TA,767.0,902.0,926,351.0,1,0.0,TA,1977,85,1977,156450
7,1411,TA,NWAmes,TA,822.0,1386.0,1411,544.0,2,209.0,TA,1977,20,1977,82500
6,1726,Gd,Somerst,Gd,0.0,1726.0,1726,561.0,2,280.0,Gd,2008,120,2008,222000
6,987,TA,BrDale,TA,458.0,483.0,483,264.0,1,359.0,TA,1973,160,1973,103400
5,1040,Gd,CollgCr,Gd,732.0,1040.0,1040,576.0,1,0.0,TA,1996,20,1996,152000
5,1384,Gd,Gilbert,Gd,450.0,1348.0,1384,404.0,2,0.0,Gd,1997,20,1996,177900
7,1472,,NAmes,Gd,0.0,0.0,1472,484.0,2,58.0,TA,1959,20,1959,157500
5,1320,TA,Sawyer,TA,328.0,1164.0,1320,564.0,1,97.0,TA,1966,80,1966,164500
4,858,TA,NAmes,TA,322.0,858.0,858,684.0,1,0.0,TA,1971,20,1971,110000
8,1235,Gd,Greens,TA,1009.0,1235.0,1235,484.0,1,0.0,Gd,1980,120,1980,214000
5,960,TA,Edwards,Fa,77.0,960.0,960,392.0,1,0.0,TA,2000,20,1959,131750
5,1020,TA,Sawyer,TA,68.0,980.0,1020,528.0,2,50.0,Gd,2001,80,1964,165000
8,1838,Ex,CollgCr,Gd,1359.0,1838.0,1838,524.0,2,352.0,Gd,2008,20,2007,272500
5,894,Gd,Sawyer,TA,138.0,894.0,894,308.0,1,0.0,TA,1977,20,1977,120750
5,924,Gd,CollgCr,TA,0.0,924.0,924,280.0,1,0.0,TA,1975,20,1975,110000
5,1073,TA,Edwards,TA,257.0,1073.0,1073,340.0,1,0.0,TA,1956,20,1956,121500
7,1369,Gd,Somerst,Gd,0.0,1369.0,1369,605.0,2,0.0,Gd,2007,20,2007,213133
6,1342,TA,BrkSide,TA,264.0,739.0,874,240.0,2,0.0,TA,1950,50,1939,105000
6,1686,Gd,NWAmes,TA,625.0,1686.0,1686,612.0,2,157.0,TA,1980,20,1980,207500
6,848,Gd,CollgCr,Gd,662.0,848.0,848,420.0,1,169.0,Gd,2004,120,2004,155900
8,2649,Ex,NridgHt,Gd,1075.0,1479.0,1515,746.0,2,1110.0,Gd,2002,60,2001,421250
8,1564,Gd,Timber,Ex,583.0,1546.0,1564,502.0,2,,Gd,2007,20,2006,267300
6,1523,Gd,NWAmes,TA,644.0,1193.0,1523,478.0,2,160.0,TA,1976,20,1976,180000
7,2200,Gd,SawyerW,Gd,355.0,812.0,1101,453.0,2,0.0,Gd,1994,60,1993,225000
8,1441,Gd,Somerst,Gd,0.0,776.0,764,492.0,2,456.0,Gd,2000,160,1999,174000
4,948,TA,Edwards,TA,492.0,864.0,948,248.0,1,132.0,TA,1954,20,1954,111000
5,1838,Gd,Gilbert,TA,0.0,732.0,734,372.0,2,0.0,Gd,2005,60,2005,192140
6,2654,TA,NWAmes,Gd,619.0,1054.0,1512,619.0,2,220.0,TA,1984,60,1968,250000
5,1078,TA,NAmes,Gd,49.0,1078.0,1078,240.0,1,0.0,TA,1996,20,1950,142125
5,1630,TA,Edwards,TA,587.0,1073.0,1630,649.0,2,0.0,TA,1953,20,1953,130000
5,1678,TA,Edwards,TA,0.0,1678.0,1678,0.0,2,74.0,TA,1959,90,1959,119900
8,2358,Ex,NridgHt,Ex,880.0,1524.0,1544,784.0,2,142.0,Gd,2006,60,2005,329900
6,1198,TA,OldTown,TA,0.0,901.0,1088,0.0,1,0.0,TA,1998,50,1920,79900
6,2872,Gd,NWAmes,TA,896.0,1330.0,1542,619.0,2,424.0,TA,1995,60,1977,272000
6,1470,Gd,Gilbert,TA,310.0,680.0,680,420.0,2,68.0,Ex,1993,60,1993,185000
6,1422,Gd,NWAmes,Gd,588.0,1422.0,1422,576.0,2,210.0,TA,1981,20,1981,175500
4,784,TA,Edwards,TA,784.0,784.0,784,0.0,1,0.0,TA,1955,190,1955,91900
5,941,Gd,NAmes,Gd,941.0,941.0,941,564.0,1,124.0,TA,1978,90,1978,145000
7,1661,Gd,CollgCr,Gd,385.0,799.0,827,550.0,2,0.0,Gd,1996,60,1996,212000
6,2154,TA,NAmes,TA,414.0,845.0,845,539.0,2,306.0,TA,1997,60,1964,224500
5,1040,TA,NAmes,Gd,574.0,1040.0,1040,286.0,1,0.0,TA,2003,20,1959,152000
5,1352,TA,ClearCr,Gd,300.0,1062.0,1352,288.0,1,120.0,TA,1958,80,1958,130000
8,1593,Ex,StoneBr,Ex,1153.0,1593.0,1593,682.0,1,0.0,Gd,2002,120,2001,286000
6,1790,TA,NAmes,TA,0.0,998.0,1790,540.0,2,360.0,TA,1957,20,1957,180000
5,1640,,Sawyer,TA,0.0,0.0,1640,394.0,1,0.0,TA,1950,20,1950,131000
6,1296,TA,OldTown,TA,276.0,845.0,866,576.0,1,0.0,TA,1950,50,1927,127500
5,1143,TA,NAmes,TA,856.0,1143.0,1143,308.0,1,150.0,TA,1959,20,1959,136000
5,1039,TA,Sawyer,TA,841.0,1039.0,1039,504.0,1,0.0,TA,1965,190,1965,131500
8,1914,Gd,NridgHt,Gd,994.0,1420.0,1426,746.0,2,112.0,Gd,2004,60,2004,279000
7,1442,Gd,Gilbert,TA,0.0,1424.0,1442,500.0,2,0.0,TA,1990,20,1990,180500
8,2028,Ex,Timber,Gd,1460.0,1868.0,2028,880.0,2,208.0,Gd,2006,20,2005,369900
9,1746,Ex,Gilbert,Ex,1320.0,1746.0,1746,758.0,2,160.0,Ex,2007,20,2006,377500
7,1108,TA,IDOTRR,Gd,0.0,637.0,1108,280.0,1,0.0,TA,1950,45,1930,139400
7,1674,Gd,Somerst,Gd,533.0,814.0,814,663.0,2,0.0,Gd,2000,60,2000,216000
6,2007,Fa,OldTown,Ex,0.0,917.0,1090,357.0,2,0.0,TA,1950,70,1900,160000
7,1252,Gd,Somerst,Gd,510.0,600.0,624,462.0,2,212.0,Gd,2000,160,1999,160000
5,2080,Gd,NAmes,Fa,650.0,1040.0,1040,504.0,1,192.0,TA,1969,60,1969,135000
6,1396,Gd,CollgCr,Gd,0.0,608.0,608,440.0,2,0.0,Gd,2007,60,2007,170000
5,928,Gd,NAmes,TA,377.0,928.0,928,252.0,1,0.0,TA,2000,20,1956,132000
4,882,TA,OldTown,TA,0.0,882.0,882,0.0,1,0.0,TA,1956,45,1956,103200
6,1655,Gd,Gilbert,TA,0.0,763.0,763,440.0,2,0.0,TA,1994,60,1993,175900
5,1074,Gd,NWAmes,TA,788.0,1056.0,1074,495.0,1,0.0,TA,1975,20,1975,153500
5,2002,TA,Crawfor,TA,284.0,1001.0,1001,871.0,2,0.0,TA,1950,90,1949,145000
8,1590,Ex,CollgCr,Ex,1122.0,1570.0,1590,754.0,2,198.0,Gd,2006,20,2005,294900
8,2497,Gd,Veenker,Gd,1632.0,2461.0,2497,676.0,2,0.0,Gd,1981,20,1981,373000
7,1879,Gd,SawyerW,Gd,474.0,1079.0,1079,473.0,2,0.0,Gd,1994,60,1993,239900
6,1290,TA,BrkSide,TA,0.0,554.0,736,200.0,1,0.0,TA,2000,70,1900,106900
5,1152,Gd,Edwards,TA,1152.0,1152.0,1152,252.0,2,0.0,TA,1978,90,1978,159900
6,1392,Fa,NAmes,TA,0.0,1392.0,1392,576.0,1,216.0,TA,1968,20,1968,110000
7,1680,Gd,Somerst,Gd,0.0,840.0,840,588.0,2,0.0,Gd,2004,160,2004,190000
6,1320,Gd,Landmrk,TA,338.0,630.0,630,484.0,2,0.0,TA,1994,160,1993,137000
5,858,TA,BrkSide,TA,696.0,858.0,858,0.0,1,0.0,TA,2008,20,1958,116500
6,1746,Gd,Gilbert,Gd,0.0,698.0,698,350.0,2,0.0,Gd,2007,60,2006,198444
5,1040,Gd,CollgCr,Gd,532.0,1040.0,1040,484.0,2,0.0,TA,2008,20,1977,150500
5,1344,Gd,Mitchel,TA,0.0,1344.0,1344,686.0,2,0.0,TA,1999,20,1999,166500
5,980,TA,NAmes,TA,400.0,980.0,980,384.0,2,0.0,TA,1967,80,1967,135500
8,1571,Gd,Timber,Gd,0.0,1571.0,1571,722.0,2,80.0,Gd,2007,20,2007,239000
5,1122,TA,OldTown,Gd,144.0,924.0,1122,528.0,1,0.0,TA,2005,20,1948,147000
9,2552,Ex,NridgHt,Ex,1812.0,2552.0,2552,932.0,2,456.0,Ex,2007,20,2007,479069
5,1221,TA,Edwards,TA,392.0,784.0,949,392.0,1,0.0,TA,1950,50,1924,104900
8,1502,Gd,StoneBr,Gd,368.0,1488.0,1502,528.0,1,0.0,Gd,1985,120,1985,212000
6,1502,TA,Crawfor,Gd,0.0,602.0,900,180.0,1,0.0,TA,1996,70,1923,165000
6,1412,Gd,Timber,Gd,1005.0,1392.0,1412,576.0,2,0.0,TA,1988,20,1988,175000
4,1832,TA,Sawyer,TA,704.0,1832.0,1832,0.0,2,72.0,Fa,1967,90,1967,136000
5,1048,TA,NAmes,TA,586.0,1048.0,1048,286.0,1,120.0,TA,1956,20,1956,135000
7,2260,Ex,ClearCr,Gd,1201.0,1306.0,1306,533.0,2,0.0,Gd,1997,60,1996,328000
5,1384,TA,NAmes,TA,494.0,1015.0,1384,896.0,1,0.0,TA,2001,20,1956,159000
5,1656,TA,NWAmes,TA,0.0,1656.0,1656,506.0,2,564.0,TA,1973,90,1973,135000
